Year,Month,State,Suicides,Suicides with guns,Fraction of suicides with guns
2001,9,Texas,162,110,0.6790123457
2001,10,Texas,190,118,0.6210526316
2001,11,Texas,158,101,0.6392405063
2001,12,Texas,152,95,0.625
2002,1,Texas,215,125,0.5813953488
2002,2,Texas,164,92,0.5609756098
2002,3,Texas,203,110,0.5418719212
2002,4,Texas,185,102,0.5513513514
2002,5,Texas,197,106,0.538071066
2002,6,Texas,209,121,0.5789473684
2002,7,Texas,174,91,0.5229885057
2002,8,Texas,224,117,0.5223214286
2002,9,Texas,189,115,0.6084656085
2002,10,Texas,202,116,0.5742574257
2002,11,Texas,176,110,0.625
2002,12,Texas,169,110,0.650887574
2003,1,Texas,182,116,0.6373626374
2003,2,Texas,182,104,0.5714285714
2003,3,Texas,217,126,0.5806451613
2003,4,Texas,190,104,0.5473684211
2003,5,Texas,218,126,0.5779816514
2003,6,Texas,204,121,0.5931372549
2003,7,Texas,202,98,0.4851485149
2003,8,Texas,195,115,0.5897435897
2003,9,Texas,187,97,0.5187165775
2003,10,Texas,201,118,0.5870646766
2003,11,Texas,201,115,0.5721393035
2003,12,Texas,179,110,0.6145251397
2004,1,Texas,183,99,0.5409836066
2004,2,Texas,168,98,0.5833333333
2004,3,Texas,227,125,0.550660793
2004,4,Texas,189,111,0.5873015873
2004,5,Texas,218,136,0.623853211
2004,6,Texas,171,97,0.567251462
2004,7,Texas,235,119,0.5063829787
2004,8,Texas,179,110,0.6145251397
2004,9,Texas,193,119,0.6165803109
2004,10,Texas,195,114,0.5846153846
2004,11,Texas,174,104,0.5977011494
2004,12,Texas,161,86,0.5341614907
2005,1,Texas,199,111,0.5577889447
2005,2,Texas,192,115,0.5989583333
2005,3,Texas,216,125,0.5787037037
2005,4,Texas,201,113,0.5621890547
2005,5,Texas,227,132,0.5814977974
2005,6,Texas,193,104,0.5388601036
2005,7,Texas,210,118,0.5619047619
2005,8,Texas,203,113,0.5566502463
2005,9,Texas,220,129,0.5863636364
2005,10,Texas,183,106,0.5792349727
2005,11,Texas,198,112,0.5656565657
2005,12,Texas,168,103,0.6130952381
2006,1,Texas,194,97,0.5
2006,2,Texas,189,105,0.5555555556
2006,3,Texas,195,116,0.5948717949
2006,4,Texas,195,107,0.5487179487
2006,5,Texas,201,117,0.5820895522
2006,6,Texas,189,114,0.6031746032
2006,7,Texas,231,128,0.5541125541
2006,8,Texas,222,127,0.5720720721
2006,9,Texas,172,95,0.5523255814
2006,10,Texas,190,114,0.6
2006,11,Texas,179,95,0.530726257
2006,12,Texas,187,96,0.513368984
2007,1,Texas,185,115,0.6216216216
2007,2,Texas,169,101,0.5976331361
2007,3,Texas,212,126,0.5943396226
2007,4,Texas,212,113,0.5330188679
2007,5,Texas,218,130,0.5963302752
2007,6,Texas,230,131,0.5695652174
2007,7,Texas,208,121,0.5817307692
2007,8,Texas,226,127,0.5619469027
2007,9,Texas,207,117,0.5652173913
2007,10,Texas,212,123,0.5801886792
2007,11,Texas,177,108,0.6101694915
2007,12,Texas,176,99,0.5625
2008,1,Texas,209,119,0.5693779904
2008,2,Texas,211,133,0.6303317536
2008,3,Texas,243,156,0.6419753086
2008,4,Texas,225,135,0.6
2008,5,Texas,192,104,0.5416666667
2008,6,Texas,217,127,0.5852534562
2008,7,Texas,242,136,0.5619834711
2008,8,Texas,213,128,0.6009389671
2008,9,Texas,202,109,0.5396039604
2008,10,Texas,222,131,0.5900900901
2008,11,Texas,200,121,0.605
2008,12,Texas,171,107,0.6257309942
2009,1,Texas,241,138,0.5726141079
2009,2,Texas,220,119,0.5409090909
2009,3,Texas,209,107,0.5119617225
2009,4,Texas,218,122,0.5596330275
2009,5,Texas,242,144,0.5950413223
2009,6,Texas,261,129,0.4942528736
2009,7,Texas,255,146,0.5725490196
2009,8,Texas,258,156,0.6046511628
2009,9,Texas,220,123,0.5590909091
2009,10,Texas,265,164,0.6188679245
2009,11,Texas,223,133,0.5964125561
2009,12,Texas,194,102,0.5257731959
2010,1,Texas,214,128,0.5981308411
2010,2,Texas,201,108,0.5373134328
2010,3,Texas,257,166,0.6459143969
2010,4,Texas,248,134,0.5403225806
2010,5,Texas,277,155,0.559566787
2010,6,Texas,235,140,0.5957446809
2010,7,Texas,264,159,0.6022727273
2010,8,Texas,250,151,0.604
2010,9,Texas,225,131,0.5822222222
2010,10,Texas,220,137,0.6227272727
2010,11,Texas,258,148,0.5736434109
2010,12,Texas,237,145,0.611814346
2011,1,Texas,212,117,0.5518867925
2011,2,Texas,203,121,0.5960591133
2011,3,Texas,228,130,0.5701754386
2011,4,Texas,271,161,0.594095941
2011,5,Texas,219,127,0.5799086758
2011,6,Texas,273,158,0.5787545788
2011,7,Texas,273,158,0.5787545788
2011,8,Texas,244,143,0.5860655738
2011,9,Texas,247,140,0.5668016194
2011,10,Texas,251,150,0.5976095618
2011,11,Texas,226,134,0.592920354
2011,12,Texas,240,145,0.6041666667
2012,1,Texas,225,141,0.6266666667
2012,2,Texas,241,142,0.5892116183
2012,3,Texas,269,155,0.5762081784
2012,4,Texas,279,148,0.5304659498
2012,5,Texas,290,168,0.5793103448
2012,6,Texas,217,110,0.5069124424
2012,7,Texas,284,165,0.5809859155
2012,8,Texas,232,134,0.5775862069
2012,9,Texas,235,131,0.5574468085
2012,10,Texas,271,155,0.5719557196
2012,11,Texas,243,151,0.621399177
2012,12,Texas,243,144,0.5925925926
2013,1,Texas,268,150,0.5597014925
2013,2,Texas,208,120,0.5769230769
2013,3,Texas,244,144,0.5901639344
2013,4,Texas,243,143,0.5884773663
2013,5,Texas,277,158,0.5703971119
2013,6,Texas,267,164,0.6142322097
2013,7,Texas,278,165,0.5935251799
2013,8,Texas,261,153,0.5862068966
2013,9,Texas,251,153,0.609561753
2013,10,Texas,280,155,0.5535714286
2013,11,Texas,239,142,0.5941422594
2013,12,Texas,238,133,0.5588235294
2014,1,Texas,274,162,0.5912408759
2014,2,Texas,250,129,0.516
2014,3,Texas,251,159,0.6334661355
2014,4,Texas,271,147,0.5424354244
2014,5,Texas,288,154,0.5347222222
2014,6,Texas,277,156,0.5631768953
2014,7,Texas,262,146,0.5572519084
2014,8,Texas,307,163,0.5309446254
2014,9,Texas,279,139,0.4982078853
2014,10,Texas,285,154,0.5403508772
2014,11,Texas,250,143,0.572
2014,12,Texas,254,137,0.5393700787
2015,1,Texas,274,177,0.6459854015
2015,2,Texas,253,146,0.5770750988
2015,3,Texas,312,170,0.5448717949
2015,4,Texas,285,168,0.5894736842
2015,5,Texas,296,173,0.5844594595
2015,6,Texas,287,176,0.6132404181
2015,7,Texas,315,182,0.5777777778
2015,8,Texas,330,190,0.5757575758
2015,9,Texas,248,141,0.5685483871
2015,10,Texas,263,147,0.5589353612
2015,11,Texas,288,179,0.6215277778
2015,12,Texas,249,145,0.5823293173
2016,1,Texas,296,168,0.5675675676
2016,2,Texas,274,171,0.6240875912
2016,3,Texas,291,170,0.5841924399
2016,4,Texas,311,180,0.578778135
2016,5,Texas,306,178,0.5816993464
2016,6,Texas,297,164,0.5521885522
2016,7,Texas,331,185,0.5589123867
2016,8,Texas,304,171,0.5625
2016,9,Texas,290,167,0.575862069
2016,10,Texas,279,153,0.5483870968
2016,11,Texas,237,149,0.6286919831
2016,12,Texas,261,160,0.6130268199
2017,1,Texas,309,171,0.5533980583
2017,2,Texas,274,177,0.6459854015
2017,3,Texas,318,183,0.5754716981
2017,4,Texas,327,204,0.623853211
2017,5,Texas,339,201,0.592920354
2017,6,Texas,332,171,0.515060241
2017,7,Texas,342,171,0.5
2017,8,Texas,334,178,0.5329341317
2017,9,Texas,318,187,0.5880503145
2017,10,Texas,309,178,0.5760517799
2017,11,Texas,286,166,0.5804195804
2017,12,Texas,281,171,0.6085409253
2018,1,Texas,335,203,0.6059701493
2018,2,Texas,331,199,0.6012084592
2018,3,Texas,327,196,0.5993883792
2018,4,Texas,327,192,0.5871559633
2018,5,Texas,356,203,0.5702247191
2018,6,Texas,360,191,0.5305555556
2018,7,Texas,326,173,0.5306748466
2018,8,Texas,358,211,0.5893854749
2018,9,Texas,297,162,0.5454545455
2018,10,Texas,331,196,0.5921450151
2018,11,Texas,293,163,0.5563139932
2018,12,Texas,287,174,0.606271777
2019,1,Texas,290,167,0.575862069
2019,2,Texas,303,174,0.5742574257
2019,3,Texas,313,190,0.607028754
2019,4,Texas,348,207,0.5948275862
2019,5,Texas,328,174,0.5304878049
2019,6,Texas,335,189,0.5641791045
2019,7,Texas,359,216,0.6016713092
2019,8,Texas,339,207,0.610619469
2019,9,Texas,336,181,0.5386904762
2019,10,Texas,307,168,0.5472312704
2019,11,Texas,303,184,0.6072607261
2019,12,Texas,326,180,0.5521472393
1999,1,Utah,28,18,0.6428571429
1999,2,Utah,24,16,0.6666666667
1999,3,Utah,16,6,0.375
1999,4,Utah,28,18,0.6428571429
1999,5,Utah,30,19,0.6333333333
1999,6,Utah,23,11,0.4782608696
1999,7,Utah,22,10,0.4545454545
1999,8,Utah,26,13,0.5
1999,9,Utah,19,10,0.5263157895
1999,10,Utah,19,8,0.4210526316
1999,11,Utah,24,12,0.5
1999,12,Utah,22,12,0.5454545455
2000,1,Utah,24,15,0.625
2000,2,Utah,23,17,0.7391304348
2000,3,Utah,22,17,0.7727272727
2000,4,Utah,28,13,0.4642857143
2000,5,Utah,33,23,0.696969697
2000,6,Utah,25,16,0.64
2000,7,Utah,28,14,0.5
2000,8,Utah,32,17,0.53125
2000,9,Utah,23,13,0.5652173913
2000,10,Utah,30,18,0.6
2000,11,Utah,17,6,0.3529411765
2000,12,Utah,13,5,0.3846153846
2001,1,Utah,21,10,0.4761904762
2001,2,Utah,19,7,0.3684210526
2001,3,Utah,26,11,0.4230769231
2001,4,Utah,24,11,0.4583333333
2001,5,Utah,37,25,0.6756756757
2001,6,Utah,22,14,0.6363636364
2001,7,Utah,37,22,0.5945945946
2001,8,Utah,30,18,0.6
2001,9,Utah,26,12,0.4615384615
2001,10,Utah,36,25,0.6944444444
2001,11,Utah,21,15,0.7142857143
2001,12,Utah,20,12,0.6
2002,1,Utah,38,19,0.5
2002,2,Utah,21,8,0.380952381
2002,3,Utah,31,21,0.6774193548
2002,4,Utah,30,18,0.6
2002,5,Utah,32,11,0.34375
2002,6,Utah,22,16,0.7272727273
2002,7,Utah,28,17,0.6071428571
2002,8,Utah,23,7,0.3043478261
2002,9,Utah,27,17,0.6296296296
2002,10,Utah,23,8,0.347826087
2002,11,Utah,34,18,0.5294117647
2002,12,Utah,31,14,0.4516129032
2003,1,Utah,23,12,0.5217391304
2003,2,Utah,31,14,0.4516129032
2003,3,Utah,33,21,0.6363636364
2003,4,Utah,30,19,0.6333333333
2003,5,Utah,31,15,0.4838709677
2003,6,Utah,28,18,0.6428571429
2003,7,Utah,26,11,0.4230769231
2003,8,Utah,21,12,0.5714285714
2003,9,Utah,37,22,0.5945945946
2003,10,Utah,26,14,0.5384615385
2003,11,Utah,28,12,0.4285714286
2003,12,Utah,22,11,0.5
2004,1,Utah,29,11,0.3793103448
2004,2,Utah,31,17,0.5483870968
2004,3,Utah,30,14,0.4666666667
2004,4,Utah,33,16,0.4848484848
2004,5,Utah,35,16,0.4571428571
2004,6,Utah,23,14,0.6086956522
2004,7,Utah,28,13,0.4642857143
2004,8,Utah,30,13,0.4333333333
2004,9,Utah,38,19,0.5
2004,10,Utah,45,19,0.4222222222
2004,11,Utah,32,18,0.5625
2004,12,Utah,22,13,0.5909090909
2005,1,Utah,25,14,0.56
2005,2,Utah,17,12,0.7058823529
2005,3,Utah,24,9,0.375
2005,4,Utah,32,21,0.65625
2005,5,Utah,32,15,0.46875
2005,6,Utah,37,23,0.6216216216
2005,7,Utah,35,24,0.6857142857
2005,8,Utah,33,18,0.5454545455
2005,9,Utah,27,10,0.3703703704
2005,10,Utah,28,18,0.6428571429
2005,11,Utah,37,15,0.4054054054
2005,12,Utah,17,11,0.6470588235
2006,1,Utah,20,11,0.55
2006,2,Utah,25,12,0.48
2006,3,Utah,33,19,0.5757575758
2006,4,Utah,26,14,0.5384615385
2006,5,Utah,36,20,0.5555555556
2006,6,Utah,37,21,0.5675675676
2006,7,Utah,34,15,0.4411764706
2006,8,Utah,42,20,0.4761904762
2006,9,Utah,29,16,0.5517241379
2006,10,Utah,30,18,0.6
2006,11,Utah,25,10,0.4
2006,12,Utah,25,13,0.52
2007,1,Utah,28,14,0.5
2007,2,Utah,35,18,0.5142857143
2007,3,Utah,29,13,0.4482758621
2007,4,Utah,30,16,0.5333333333
2007,5,Utah,35,16,0.4571428571
2007,6,Utah,25,15,0.6
2007,7,Utah,29,15,0.5172413793
2007,8,Utah,34,14,0.4117647059
2007,9,Utah,34,19,0.5588235294
2007,10,Utah,38,23,0.6052631579
2007,11,Utah,27,12,0.4444444444
2007,12,Utah,34,22,0.6470588235
2008,1,Utah,27,14,0.5185185185
2008,2,Utah,27,13,0.4814814815
2008,3,Utah,31,19,0.6129032258
2008,4,Utah,35,9,0.2571428571
2008,5,Utah,40,22,0.55
2008,6,Utah,23,12,0.5217391304
2008,7,Utah,40,24,0.6
2008,8,Utah,24,10,0.4166666667
2008,9,Utah,33,17,0.5151515152
2008,10,Utah,38,23,0.6052631579
2008,11,Utah,38,14,0.3684210526
2008,12,Utah,34,19,0.5588235294
2009,1,Utah,33,18,0.5454545455
2009,2,Utah,22,13,0.5909090909
2009,3,Utah,36,16,0.4444444444
2009,4,Utah,32,15,0.46875
2009,5,Utah,33,13,0.3939393939
2009,6,Utah,43,17,0.3953488372
2009,7,Utah,42,22,0.5238095238
2009,8,Utah,44,22,0.5
2009,9,Utah,40,23,0.575
2009,10,Utah,40,18,0.45
2009,11,Utah,40,16,0.4
2009,12,Utah,43,24,0.5581395349
2010,1,Utah,36,18,0.5
2010,2,Utah,39,27,0.6923076923
2010,3,Utah,52,32,0.6153846154
2010,4,Utah,46,25,0.5434782609
2010,5,Utah,35,22,0.6285714286
2010,6,Utah,35,22,0.6285714286
2010,7,Utah,44,23,0.5227272727
2010,8,Utah,51,26,0.5098039216
2010,9,Utah,38,22,0.5789473684
2010,10,Utah,35,23,0.6571428571
2010,11,Utah,41,25,0.6097560976
2010,12,Utah,19,10,0.5263157895
2011,1,Utah,48,29,0.6041666667
2011,2,Utah,37,24,0.6486486486
2011,3,Utah,51,29,0.568627451
2011,4,Utah,40,26,0.65
2011,5,Utah,24,10,0.4166666667
2011,6,Utah,34,18,0.5294117647
2011,7,Utah,56,21,0.375
2011,8,Utah,38,19,0.5
2011,9,Utah,37,19,0.5135135135
2011,10,Utah,35,13,0.3714285714
2011,11,Utah,50,30,0.6
2011,12,Utah,50,30,0.6
2012,1,Utah,38,19,0.5
2012,2,Utah,53,22,0.4150943396
2012,3,Utah,37,18,0.4864864865
2012,4,Utah,53,28,0.5283018868
2012,5,Utah,49,22,0.4489795918
2012,6,Utah,38,26,0.6842105263
2012,7,Utah,41,23,0.5609756098
2012,8,Utah,41,22,0.5365853659
2012,9,Utah,57,31,0.5438596491
2012,10,Utah,56,35,0.625
2012,11,Utah,45,20,0.4444444444
2012,12,Utah,41,17,0.4146341463
2013,1,Utah,48,23,0.4791666667
2013,2,Utah,51,24,0.4705882353
2013,3,Utah,46,22,0.4782608696
2013,4,Utah,52,23,0.4423076923
2013,5,Utah,50,25,0.5
2013,6,Utah,45,20,0.4444444444
2013,7,Utah,55,24,0.4363636364
2013,8,Utah,48,28,0.5833333333
2013,9,Utah,49,28,0.5714285714
2013,10,Utah,47,24,0.5106382979
2013,11,Utah,50,30,0.6
2013,12,Utah,38,24,0.6315789474
2014,1,Utah,36,21,0.5833333333
2014,2,Utah,48,24,0.5
2014,3,Utah,36,18,0.5
2014,4,Utah,57,28,0.4912280702
2014,5,Utah,48,25,0.5208333333
2014,6,Utah,37,18,0.4864864865
2014,7,Utah,53,21,0.3962264151
2014,8,Utah,45,20,0.4444444444
2014,9,Utah,58,32,0.5517241379
2014,10,Utah,50,25,0.5
2014,11,Utah,50,26,0.52
2014,12,Utah,41,20,0.487804878
2015,1,Utah,46,24,0.5217391304
2015,2,Utah,45,27,0.6
2015,3,Utah,50,24,0.48
2015,4,Utah,48,22,0.4583333333
2015,5,Utah,39,20,0.5128205128
2015,6,Utah,62,27,0.435483871
2015,7,Utah,58,29,0.5
2015,8,Utah,71,34,0.4788732394
2015,9,Utah,47,22,0.4680851064
2015,10,Utah,56,25,0.4464285714
2015,11,Utah,51,29,0.568627451
2015,12,Utah,56,30,0.5357142857
2016,1,Utah,50,22,0.44
2016,2,Utah,50,23,0.46
2016,3,Utah,71,49,0.6901408451
2016,4,Utah,56,23,0.4107142857
2016,5,Utah,44,21,0.4772727273
2016,6,Utah,51,25,0.4901960784
2016,7,Utah,43,22,0.511627907
2016,8,Utah,59,29,0.4915254237
2016,9,Utah,64,28,0.4375
2016,10,Utah,43,23,0.5348837209
2016,11,Utah,43,23,0.5348837209
2016,12,Utah,45,21,0.4666666667
2017,1,Utah,51,27,0.5294117647
2017,2,Utah,55,32,0.5818181818
2017,3,Utah,69,36,0.5217391304
2017,4,Utah,64,35,0.546875
2017,5,Utah,37,20,0.5405405405
2017,6,Utah,49,27,0.5510204082
2017,7,Utah,65,34,0.5230769231
2017,8,Utah,58,22,0.3793103448
2017,9,Utah,57,30,0.5263157895
2017,10,Utah,59,28,0.4745762712
2017,11,Utah,50,26,0.52
2017,12,Utah,49,27,0.5510204082
2018,1,Utah,47,26,0.5531914894
2018,2,Utah,46,19,0.4130434783
2018,3,Utah,58,28,0.4827586207
2018,4,Utah,59,36,0.6101694915
2018,5,Utah,55,26,0.4727272727
2018,6,Utah,64,30,0.46875
2018,7,Utah,78,41,0.5256410256
2018,8,Utah,59,27,0.4576271186
2018,9,Utah,55,31,0.5636363636
2018,10,Utah,45,23,0.5111111111
2018,11,Utah,45,25,0.5555555556
2018,12,Utah,53,27,0.5094339623
2019,1,Utah,55,29,0.5272727273
2019,2,Utah,44,20,0.4545454545
2019,3,Utah,63,35,0.5555555556
2019,4,Utah,47,19,0.4042553191
2019,5,Utah,59,28,0.4745762712
2019,6,Utah,46,28,0.6086956522
2019,7,Utah,56,29,0.5178571429
2019,8,Utah,56,24,0.4285714286
2019,9,Utah,66,32,0.4848484848
2019,10,Utah,54,28,0.5185185185
2019,11,Utah,56,32,0.5714285714
2019,12,Utah,51,25,0.4901960784
1999,1,Vermont,6,5,0.8333333333
1999,2,Vermont,4,4,1
1999,3,Vermont,5,2,0.4
1999,4,Vermont,2,1,0.5
1999,5,Vermont,7,5,0.7142857143
1999,6,Vermont,4,3,0.75
1999,7,Vermont,6,3,0.5
1999,8,Vermont,5,5,1
1999,9,Vermont,5,4,0.8
1999,10,Vermont,10,6,0.6
1999,11,Vermont,7,6,0.8571428571
1999,12,Vermont,2,2,1
2000,1,Vermont,5,3,0.6
2000,2,Vermont,7,5,0.7142857143
2000,3,Vermont,6,3,0.5
2000,4,Vermont,6,3,0.5
2000,5,Vermont,5,4,0.8
2000,6,Vermont,9,6,0.6666666667
2000,7,Vermont,8,2,0.25
2000,8,Vermont,7,7,1
2000,9,Vermont,9,4,0.4444444444
2000,10,Vermont,2,1,0.5
2000,11,Vermont,7,5,0.7142857143
2000,12,Vermont,6,4,0.6666666667
2001,1,Vermont,5,1,0.2
2001,2,Vermont,4,3,0.75
2001,3,Vermont,9,4,0.4444444444
2001,4,Vermont,5,4,0.8
2001,5,Vermont,5,3,0.6
2001,6,Vermont,6,2,0.3333333333
2001,7,Vermont,8,6,0.75
2001,8,Vermont,9,6,0.6666666667
2001,9,Vermont,5,2,0.4
2001,10,Vermont,5,4,0.8
2001,11,Vermont,6,5,0.8333333333
2001,12,Vermont,5,2,0.4
2002,1,Vermont,5,2,0.4
2002,2,Vermont,7,4,0.5714285714
2002,3,Vermont,6,5,0.8333333333
2002,4,Vermont,9,7,0.7777777778
2002,5,Vermont,9,6,0.6666666667
2002,6,Vermont,12,5,0.4166666667
2002,7,Vermont,6,2,0.3333333333
2002,8,Vermont,5,3,0.6
2002,9,Vermont,9,6,0.6666666667
2002,10,Vermont,9,6,0.6666666667
2002,11,Vermont,8,5,0.625
2002,12,Vermont,5,3,0.6
2003,1,Vermont,4,2,0.5
2003,2,Vermont,5,2,0.4
2003,3,Vermont,9,5,0.5555555556
2003,4,Vermont,3,3,1
2003,5,Vermont,10,3,0.3
2003,6,Vermont,4,2,0.5
2003,7,Vermont,13,8,0.6153846154
2003,8,Vermont,8,2,0.25
2003,9,Vermont,8,3,0.375
2003,10,Vermont,7,3,0.4285714286
2003,11,Vermont,4,2,0.5
2003,12,Vermont,8,3,0.375
2004,1,Vermont,8,5,0.625
2004,2,Vermont,10,8,0.8
2004,3,Vermont,7,3,0.4285714286
2004,4,Vermont,8,4,0.5
2004,5,Vermont,9,6,0.6666666667
2004,6,Vermont,10,4,0.4
2004,7,Vermont,6,4,0.6666666667
2004,8,Vermont,5,3,0.6
2004,9,Vermont,7,4,0.5714285714
2004,10,Vermont,5,3,0.6
2004,11,Vermont,9,4,0.4444444444
2004,12,Vermont,9,8,0.8888888889
2005,1,Vermont,3,1,0.3333333333
2005,2,Vermont,5,4,0.8
2005,3,Vermont,6,5,0.8333333333
2005,4,Vermont,12,5,0.4166666667
2005,5,Vermont,8,3,0.375
2005,6,Vermont,8,1,0.125
2005,7,Vermont,7,3,0.4285714286
2005,8,Vermont,7,2,0.2857142857
2005,9,Vermont,4,2,0.5
2005,10,Vermont,5,2,0.4
2005,11,Vermont,5,5,1
2005,12,Vermont,7,3,0.4285714286
2006,1,Vermont,11,5,0.4545454545
2006,2,Vermont,4,2,0.5
2006,3,Vermont,8,6,0.75
2006,4,Vermont,5,4,0.8
2006,5,Vermont,5,0,0
2006,6,Vermont,10,5,0.5
2006,7,Vermont,8,3,0.375
2006,8,Vermont,6,4,0.6666666667
2006,9,Vermont,5,2,0.4
2006,10,Vermont,9,6,0.6666666667
2006,11,Vermont,6,4,0.6666666667
2006,12,Vermont,4,2,0.5
2007,1,Vermont,8,3,0.375
2007,2,Vermont,2,0,0
2007,3,Vermont,9,8,0.8888888889
2007,4,Vermont,11,6,0.5454545455
2007,5,Vermont,10,3,0.3
2007,6,Vermont,12,6,0.5
2007,7,Vermont,3,1,0.3333333333
2007,8,Vermont,9,1,0.1111111111
2007,9,Vermont,3,1,0.3333333333
2007,10,Vermont,12,5,0.4166666667
2007,11,Vermont,5,4,0.8
2007,12,Vermont,6,5,0.8333333333
2008,1,Vermont,4,3,0.75
2008,2,Vermont,9,5,0.5555555556
2008,3,Vermont,11,4,0.3636363636
2008,4,Vermont,11,3,0.2727272727
2008,5,Vermont,4,1,0.25
2008,6,Vermont,5,3,0.6
2008,7,Vermont,7,0,0
2008,8,Vermont,8,5,0.625
2008,9,Vermont,11,4,0.3636363636
2008,10,Vermont,14,9,0.6428571429
2008,11,Vermont,3,2,0.6666666667
2008,12,Vermont,7,5,0.7142857143
2009,1,Vermont,5,5,1
2009,2,Vermont,10,7,0.7
2009,3,Vermont,3,2,0.6666666667
2009,4,Vermont,7,6,0.8571428571
2009,5,Vermont,6,4,0.6666666667
2009,6,Vermont,16,10,0.625
2009,7,Vermont,6,5,0.8333333333
2009,8,Vermont,7,5,0.7142857143
2009,9,Vermont,8,2,0.25
2009,10,Vermont,6,4,0.6666666667
2009,11,Vermont,7,5,0.7142857143
2009,12,Vermont,6,4,0.6666666667
2010,1,Vermont,12,6,0.5
2010,2,Vermont,3,1,0.3333333333
2010,3,Vermont,8,3,0.375
2010,4,Vermont,6,5,0.8333333333
2010,5,Vermont,9,6,0.6666666667
2010,6,Vermont,11,8,0.7272727273
2010,7,Vermont,9,6,0.6666666667
2010,8,Vermont,7,7,1
2010,9,Vermont,15,7,0.4666666667
2010,10,Vermont,8,6,0.75
2010,11,Vermont,14,10,0.7142857143
2010,12,Vermont,5,1,0.2
2011,1,Vermont,10,7,0.7
2011,2,Vermont,6,3,0.5
2011,3,Vermont,8,5,0.625
2011,4,Vermont,9,6,0.6666666667
2011,5,Vermont,12,6,0.5
2011,6,Vermont,12,5,0.4166666667
2011,7,Vermont,7,5,0.7142857143
2011,8,Vermont,9,4,0.4444444444
2011,9,Vermont,7,3,0.4285714286
2011,10,Vermont,18,11,0.6111111111
2011,11,Vermont,12,9,0.75
2011,12,Vermont,10,6,0.6
2012,1,Vermont,9,3,0.3333333333
2012,2,Vermont,7,5,0.7142857143
2012,3,Vermont,11,6,0.5454545455
2012,4,Vermont,8,6,0.75
2012,5,Vermont,10,8,0.8
2012,6,Vermont,7,4,0.5714285714
2012,7,Vermont,6,3,0.5
2012,8,Vermont,5,3,0.6
2012,9,Vermont,8,5,0.625
2012,10,Vermont,4,2,0.5
2012,11,Vermont,3,1,0.3333333333
2012,12,Vermont,9,4,0.4444444444
2013,1,Vermont,4,3,0.75
2013,2,Vermont,6,4,0.6666666667
2013,3,Vermont,10,8,0.8
2013,4,Vermont,11,4,0.3636363636
2013,5,Vermont,10,4,0.4
2013,6,Vermont,7,2,0.2857142857
2013,7,Vermont,9,5,0.5555555556
2013,8,Vermont,10,6,0.6
2013,9,Vermont,13,7,0.5384615385
2013,10,Vermont,14,6,0.4285714286
2013,11,Vermont,8,6,0.75
2013,12,Vermont,9,4,0.4444444444
2014,1,Vermont,15,6,0.4
2014,2,Vermont,5,2,0.4
2014,3,Vermont,11,3,0.2727272727
2014,4,Vermont,7,4,0.5714285714
2014,5,Vermont,6,3,0.5
2014,6,Vermont,8,3,0.375
2014,7,Vermont,8,5,0.625
2014,8,Vermont,13,5,0.3846153846
